"","ensembl_id","TH-A-Control","TH-A-Mutant","TH-B-Control","TH-B-Mutant","TH-C-Control","TH-C-Mutant","external_gene_id","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8928","ENSMUSG00000038296",33.2314298297028,36.6468760622412,49.0392156027253,40.64718575014,26.9614499044133,40.8744056468637,"Galnt18","protein_coding",37.9000937993477,0.103032381533809,0.35761303995258,0.288111366261899,0.773261492339728,0.999899393879489
"8929","ENSMUSG00000038298",3.90957997996503,6.9803573451888,6.35693535590884,9.8871532905746,3.37018123805166,2.04372028234319,"Pdzk1","protein_coding",5.42465458200535,0.458083370290286,0.933408582162106,0.490764043790128,0.623593343791486,0.999899393879489
"8930","ENSMUSG00000038299",266.828833632614,254.783043099391,277.888888415444,265.854566257672,257.257167837944,290.208280092732,"Wdr36","protein_coding",268.803463222633,0.0137723402100649,0.136567806087798,0.100846170152363,0.919672575152101,0.999899393879489
"8932","ENSMUSG00000038302",61.5758846844493,49.7350460844702,56.3042845809069,65.9143552704973,41.5655686026372,47.0055664938933,"Lace1","protein_coding",53.683450952809,0.0200776109188632,0.30252004458977,0.0663678697591404,0.947084950002654,0.999899393879489
"8933","ENSMUSG00000038304",78.1915995993007,65.440850111145,39.0497457577257,48.3371938650314,66.280231015016,74.5957903055263,"Cd160","protein_coding",61.9825684422909,0.0445630957324895,0.30944308088971,0.144010638739641,0.885492068710749,0.999899393879489
"8934","ENSMUSG00000038305",291.263708507395,349.01786725944,280.613289282262,264.755993669831,152.781549458342,278.967818539845,"Spats2l","protein_coding",269.566704452852,0.298432013786408,0.195647005030588,1.52535947963911,0.127169459636842,0.999899393879489
"8935","ENSMUSG00000038312",180.818074073383,135.244423563033,219.768336589991,183.461622169551,184.236574346824,210.503189081348,"Edem2","protein_coding",185.672036637355,-0.150058072987731,0.185769926858754,-0.807762997623527,0.41922703000122,0.999899393879489
"8936","ENSMUSG00000038319",562.979517114965,541.850238920281,569.399781164978,603.11635072505,607.756016595317,506.84263002111,"Kcnh2","protein_coding",565.324089090283,-0.0753428757620806,0.104812572987396,-0.718834330792937,0.472243002128091,0.999899393879489
"8937","ENSMUSG00000038323",181.795469068374,178.871656970463,188.89179343272,181.264476993868,161.76869942648,169.628783434484,"1700066M21Rik","protein_coding",177.036813221065,-0.00969000502285623,0.164372065942465,-0.0589516531735264,0.952990616272994,0.999899393879489
"8938","ENSMUSG00000038324",744.774986183339,772.202031311511,728.323165062699,756.916513022877,707.738059990849,790.919749266813,"Trpc4ap","protein_coding",750.145750806348,0.0889607890346815,0.0879971191596047,1.0109511525409,0.312039809657493,0.999899393879489
"8940","ENSMUSG00000038332",498.471447445542,519.164077548417,481.310819804527,504.244817819304,539.228998088266,442.4654411273,"Sesn1","protein_coding",497.480933638893,-0.0491849802173042,0.110494060420451,-0.445136870073795,0.656220845366045,0.999899393879489
"8941","ENSMUSG00000038335",311.789003402212,364.723671286115,296.95969448317,335.064639291695,346.005273773304,318.820364045537,"Tsr1","protein_coding",328.893774380339,0.0970318284474974,0.128747478020641,0.753660032330426,0.451053386914378,0.999899393879489
"8942","ENSMUSG00000038342",1189.48970890436,1330.63061892662,1238.69426077995,1325.97711352484,1216.63542693665,1188.42334418256,"Mlxip","protein_coding",1248.30841220916,0.0773158694322334,0.078463354986702,0.985375522692561,0.32443964832255,0.999899393879489
"8943","ENSMUSG00000038344",346.975223221897,388.282377326127,448.61800940271,399.88042197435,395.434598598062,367.869650821774,"Txlng","protein_coding",391.176713557487,-0.0442464279906713,0.125899142378021,-0.351443442385162,0.725255695974037,0.999899393879489
"8944","ENSMUSG00000038346",583.504812009781,570.644212969185,592.103121721795,631.679238008932,486.429492025457,644.793749079275,"Zfp384","protein_coding",584.859104302404,0.148867439807189,0.108799747640621,1.36827008366708,0.171227551416576,0.999899393879489
"8945","ENSMUSG00000038347",237.506983782876,248.675230422351,235.206608168627,212.024509453433,229.172324187513,267.727356986957,"Tcte2","protein_coding",238.38550216696,0.0547731003530793,0.148001086745592,0.370085798405198,0.711318563310368,0.999899393879489
"8946","ENSMUSG00000038349",461.330437635874,465.066308123204,384.140522221349,478.977648298947,451.604285898923,423.05009844504,"Plcl1","protein_coding",444.028216770556,0.0773675521016308,0.117533658780076,0.658258688656991,0.510371918707625,0.999899393879489
"8947","ENSMUSG00000038351",576.663047044843,551.448230269915,533.07443627407,517.427688873404,456.097860882992,552.826336373832,"Sgsm2","protein_coding",531.256266619843,0.0492017375722641,0.11148717742734,0.441321941299757,0.658979943881757,0.999899393879489
"8949","ENSMUSG00000038365",463.285227625857,431.037066065408,448.61800940271,502.047672643621,493.16985450156,431.224979574412,"Fbxo25","protein_coding",461.563801635595,-0.0430937604984636,0.113056357298864,-0.381170608429788,0.703076656869978,0.999899393879489
"8950","ENSMUSG00000038366",653.877251649152,677.094662483314,651.13180716952,672.326423759072,607.756016595317,673.40583303208,"Lasp1","protein_coding",655.931999114742,0.0798292747046163,0.0929710093341246,0.858646961847228,0.390535320389027,0.999899393879489
"8951","ENSMUSG00000038368",404.641527926381,396.135279339464,358.712780797713,431.739027021757,303.31631142465,434.290559997927,"Focad","protein_coding",388.139247751315,0.239318468261457,0.128534533845054,1.86190015323003,0.0626171654594896,0.999899393879489
"8952","ENSMUSG00000038369",3740.49064583155,3943.90190003167,3698.82824351667,3997.70564715566,3757.7520804276,3695.04627047648,"Ncoa6","protein_coding",3805.62079790661,0.0556503185939085,0.0582792848650703,0.954890210522513,0.339633220844121,0.999899393879489
"8953","ENSMUSG00000038370",23.4574798797902,25.3037953763094,19.0708060677265,8.78858070273297,15.7275124442411,11.2404615528875,"Pcp4l1","protein_coding",17.2647726706146,-0.346002427471302,0.546768455151306,-0.63281344088432,0.526855478433708,0.999899393879489
"8954","ENSMUSG00000038371",3321.1881929803,3473.60032389958,3363.72693689805,3464.89794205247,3247.73131973579,3431.40635405421,"Sbf2","protein_coding",3383.7585116034,0.0619422950039645,0.0564100811099589,1.09807136925086,0.272173326175676,0.999899393879489
"8955","ENSMUSG00000038372",50.8245397395455,73.2937521244824,59.028685447725,60.4214923312892,44.9357498406888,63.3553287526388,"Gmds","protein_coding",58.6432580393949,0.347063774908097,0.280674246194774,1.2365358760677,0.216259438746922,0.999899393879489
"8956","ENSMUSG00000038374",335.246483282002,314.116080533496,300.592228972261,351.543228109319,325.784186344994,318.820364045537,"Rbm8a","protein_coding",324.350428547935,0.0332609160616262,0.126975618765714,0.261947265033587,0.793362099240503,0.999899393879489
"8957","ENSMUSG00000038375",3934.99224983481,3549.51171002851,3645.24835980258,4051.5357039599,3868.96806128331,3804.38530558184,"Trp53inp2","protein_coding",3809.10689841516,-0.00592844783075107,0.0656825796441098,-0.0902590589905784,0.928081353501637,0.999899393879489
"8960","ENSMUSG00000038384",966.643650046355,928.387526910111,913.582424006328,975.53245800336,1086.32175239865,937.045749454351,"Setd1b","protein_coding",967.918926803193,-0.061186672009002,0.0886384278816958,-0.690295095155193,0.490008631725712,0.999899393879489
"8961","ENSMUSG00000038387",3.90957997996503,12.2156253540804,5.44880173363615,4.39429035136649,8.98714996813777,4.08744056468637,"Rras","protein_coding",6.5071479919787,0.204168376326476,0.856085741637436,0.238490569806668,0.811500628583213,0.999899393879489
"8962","ENSMUSG00000038388",502.381027425507,552.320774938064,514.003630206343,488.864801589522,492.046460755543,489.471007621193,"Mpp6","protein_coding",506.514617089362,0.0223875404129706,0.106016047262054,0.211171242384017,0.832753650001621,0.999899393879489
"8963","ENSMUSG00000038390",207.207738938147,220.753801041596,204.330065011356,215.320227216958,153.904943204359,195.175286963774,"Gpr162","protein_coding",199.448677062698,0.155480820810428,0.166740097867254,0.932474088711462,0.351091571501851,0.999899393879489
"8965","ENSMUSG00000038398",195.478998998252,244.312507081608,221.584603834537,231.798816034582,180.866393108773,193.131566681431,"Upf3a","protein_coding",211.19548095653,0.16123764096305,0.161420197796876,0.998869058294328,0.317858126918277,0.999899393879489
"8966","ENSMUSG00000038400",411.48329289132,398.75291334391,472.2294835818,415.260438204133,454.974467136975,371.95709138646,"Pmepa1","protein_coding",420.776281090766,-0.17520522988143,0.115574636196764,-1.51594878986376,0.129532301903368,0.999899393879489
"8967","ENSMUSG00000038402",7.81915995993007,6.9803573451888,9.98946984499961,8.78858070273297,3.37018123805166,9.19674127054434,"Foxf2","protein_coding",7.69074839357458,0.217146528767302,0.764904930795058,0.283886951207905,0.776497016710116,0.999899393879489
"8968","ENSMUSG00000038406",434.94077277111,401.370547348356,386.864923088167,486.667656413838,328.030973837029,417.940797739182,"Scaf1","protein_coding",409.30261186628,0.179703239450931,0.131078644982153,1.37095740862593,0.170388233512672,0.999899393879489
"8969","ENSMUSG00000038412",370.432703101687,331.566973896468,310.581698817261,274.643146960405,308.933280154736,324.951524892567,"Higd1a","protein_coding",320.184887970521,-0.0866830009470528,0.136417261001859,-0.635425460901693,0.525150966841712,0.999899393879489
"8971","ENSMUSG00000038416",1026.26474474082,1134.30806859318,997.130717255415,1095.2768700781,1123.39374601722,956.461092136611,"Cdc16","protein_coding",1055.47253980356,0.0195798395355195,0.0900177441732783,0.217510888718002,0.827810222152828,0.999899393879489
"8972","ENSMUSG00000038417",332.314298297028,345.527688586846,349.631444574986,306.501752007812,348.252061265339,285.098979386875,"Fig4","protein_coding",327.887704019814,-0.134267785218451,0.128635416894893,-1.04378551770202,0.296584633467691,0.999899393879489
"8974","ENSMUSG00000038422",43.0053797796154,47.989956748173,59.9368190699976,23.0700243446741,49.4293248247577,47.0055664938933,"Hdhd3","protein_coding",45.0728452101852,-0.36120342430287,0.347707177864544,-1.03881497793981,0.298890794080457,0.999899393879489
"8975","ENSMUSG00000038425",197.433788988234,153.567861594154,194.340595166356,213.123082041275,164.015486918514,192.10970654026,"Poli","protein_coding",185.765086874799,0.0010585683988231,0.175121919843881,0.00604475099271868,0.995177015880211,0.999899393879489
"8976","ENSMUSG00000038429",677.334731528942,678.839751819611,655.672475280883,658.044980117131,647.074797705919,673.40583303208,"Usp5","protein_coding",665.062094914095,0.0219605365728585,0.0917112926629943,0.239452917249302,0.810754401155739,0.999899393879489
"8977","ENSMUSG00000038437",939.2765901866,981.612751667175,1019.83405781223,1018.37678892918,954.884684114638,960.548532701298,"Mllt6","protein_coding",979.088900901854,0.0219335394890078,0.0821232302215745,0.26708081781281,0.789406936469565,0.999899393879489
"8978","ENSMUSG00000038446",393.890182981477,416.203806706882,441.352940424528,437.231889960965,494.293248247577,382.175692798176,"Cdc40","protein_coding",427.524626853268,-0.104290565498932,0.121300396478157,-0.859771019113794,0.389915277552409,0.999899393879489
"8979","ENSMUSG00000038451",21.5026898898077,28.7939740489038,24.5196078013627,23.0700243446741,13.4807249522067,24.5246433881182,"Spsb2","protein_coding",22.6486107375122,0.354168161683889,0.450698741418159,0.785820170186122,0.431972848105546,0.999899393879489
"8980","ENSMUSG00000038453",929.502640236687,950.201143613826,919.939359362237,986.518183881776,783.005440974003,1010.61967961871,"Srcin1","protein_coding",929.964407947872,0.160842768351377,0.0906748281778206,1.77384144622751,0.076089380344439,0.999899393879489
"8981","ENSMUSG00000038456",264.874043642631,283.577017148295,324.203703151351,320.783195649754,297.699342694564,243.202713598839,"Dennd2a","protein_coding",289.056669314239,-0.0669293628045943,0.145815846254365,-0.45899924132965,0.646234710887164,0.999899393879489
"8982","ENSMUSG00000038459",878.678100497142,847.240872772291,861.818807536784,883.252360624664,866.136578179277,844.056476607736,"Abhd17c","protein_coding",863.530532702982,-0.0183159210408785,0.0832429643276432,-0.22002965882843,0.825848056260385,0.999899393879489
"8983","ENSMUSG00000038462",556.137752150026,500.840639517296,527.625634540434,581.144898968218,529.118454374111,538.52029439743,"Uqcrfs1","protein_coding",538.897945657919,0.00478721490458337,0.104315538189867,0.0458916762320686,0.963396588593506,0.999899393879489
"8984","ENSMUSG00000038463",129.993534333837,124.77388754525,140.760711452267,160.391597824877,167.385668156566,129.776237928792,"Olfml2b","protein_coding",142.180272873598,-0.0790538729468044,0.192796659921317,-0.410037564857541,0.681778391555059,0.999899393879489
"8985","ENSMUSG00000038467",313.743793392194,318.478803874239,293.327159994079,319.684623061912,272.984680282185,395.459874633407,"Chmp4b","protein_coding",318.946489206336,0.23020852465327,0.136544828590051,1.68595564570538,0.0918043427467428,0.999899393879489
"8986","ENSMUSG00000038473",164.202359158531,253.037953763094,216.135802100901,214.221654629116,151.658155712325,159.410182022769,"Nos1ap","protein_coding",193.111017897789,0.235341763256712,0.194901344867055,1.20749173597156,0.227242825755049,0.999899393879489
"8988","ENSMUSG00000038482",203.298158958182,216.391077700853,245.196078013627,242.784541912998,210.07463050522,202.328307951975,"Tfdp1","protein_coding",220.012132507143,0.00330027138287371,0.155459509477645,0.0212291380177569,0.983062870739827,0.999899393879489
"8990","ENSMUSG00000038486",2176.65865384553,2192.70475105743,2090.52359847174,2216.91948226439,2067.04449267169,2088.68212855474,"Sv2a","protein_coding",2138.75551781092,0.0367287064407984,0.0649620740978153,0.565386911530794,0.571810625054567,0.999899393879489
"8991","ENSMUSG00000038489",94.8073145141521,110.813172854872,81.7320260045422,93.3786699665378,89.8714996813777,81.7488112937275,"Polr2l","protein_coding",92.0585823858683,0.106664160286146,0.229254887787139,0.465264498025373,0.641742055221932,0.999899393879489
"8993","ENSMUSG00000038495",494.561867465577,479.89956748173,522.176832806798,465.794777244848,492.046460755543,485.383567056507,"Otud7b","protein_coding",489.977178801834,-0.0766590724042096,0.104027396492559,-0.736912342218359,0.461175657921368,0.999899393879489
"8994","ENSMUSG00000038497",244.348748747815,209.410720355664,219.768336589991,209.82736427775,243.776442885737,232.984112187123,"Tmco3","protein_coding",226.685954174013,-0.117335137521774,0.147680899119529,-0.794518033282057,0.426893914939004,0.999899393879489
"8995","ENSMUSG00000038500",475.013967565752,410.968538697991,424.098401601347,472.386212771897,478.565735803336,439.399860703785,"Prr3","protein_coding",450.072119524018,-0.0592317455003219,0.113675973861433,-0.521057735318137,0.602326552261781,0.999899393879489
"8996","ENSMUSG00000038502",696.882631428767,629.104705735141,662.029410636792,696.495020691588,654.93855392804,693.843035855512,"Ptov1","protein_coding",672.21555971264,0.00233642880040814,0.0948556518380946,0.0246314136810329,0.980348962402083,0.999899393879489
"8997","ENSMUSG00000038503",669.515571569012,594.202919009197,692.905953794064,723.959335387629,750.427022339504,609.02864413827,"Mesdc2","protein_coding",673.339907706279,-0.133753111893847,0.104070662925323,-1.28521437390884,0.198717382064432,0.999899393879489
"8998","ENSMUSG00000038506",401.709342941407,355.998224604629,387.773056710439,413.06329302845,372.966723677717,433.268699856756,"Dcun1d2","protein_coding",394.129890136566,0.0458221205330856,0.121093949529974,0.378401404124189,0.705132425265751,0.999899393879489
